geo_id,geo_level,year,indicator_id,value
01027,county,2021,Total Population,82.13479977439368
01091,county,2021,Total Population,45.35752951487344
01049,county,2021,Total Population,83.67107359476759
01019,county,2021,Total Population,91.47547547547548
01065,county,2021,Total Population,38.33592010257102
01105,county,2021,Total Population,29.52194897724661
01033,county,2021,Total Population,78.1841553822043
01063,county,2021,Total Population,17.590115908801426
01013,county,2021,Total Population,51.582294979406704
01081,county,2021,Total Population,69.28923546796885
01097,county,2021,Total Population,57.41329410062226
01057,county,2021,Total Population,84.16131989000917
01017,county,2021,Total Population,56.9185278750646
01125,county,2021,Total Population,62.49614860791712
01131,county,2021,Total Population,27.185102002620248
01095,county,2021,Total Population,88.81239774025252
01053,county,2021,Total Population,61.57162612869113
01083,county,2021,Total Population,77.43956054812926
01009,county,2021,Total Population,92.45126010461246
01099,county,2021,Total Population,54.09893114591101
01093,county,2021,Total Population,91.6065596080566
01085,county,2021,Total Population,24.830656086704085
01037,county,2021,Total Population,66.18463895805401
01109,county,2021,Total Population,57.152761032071375
01119,county,2021,Total Population,25.660951770549588
01133,county,2021,Total Population,94.07188160676532
01121,county,2021,Total Population,63.02260232131949
01071,county,2021,Total Population,90.382126817386
01003,county,2021,Total Population,84.5476839357023
01011,county,2021,Total Population,24.76410552667052
01001,county,2021,Total Population,75.13006748055426
01087,county,2021,Total Population,16.64443304258594
01115,county,2021,Total Population,86.20868911206477
01023,county,2021,Total Population,56.715134459036896
01043,county,2021,Total Population,92.79573965040342
01117,county,2021,Total Population,78.70866926352025
01047,county,2021,Total Population,26.921505541085743
01107,county,2021,Total Population,57.15176715176715
01077,county,2021,Total Population,85.02496196781728
01029,county,2021,Total Population,93.12109530772298
01005,county,2021,Total Population,45.50853161249456
01061,county,2021,Total Population,84.23545331529093
01045,county,2021,Total Population,70.76229193212386
01123,county,2021,Total Population,69.25927720182153
01025,county,2021,Total Population,51.96179216996487
01069,county,2021,Total Population,67.40632786422829
01129,county,2021,Total Population,65.84692436111467
01089,county,2021,Total Population,66.68524580726366
01041,county,2021,Total Population,70.61654135338345
01015,county,2021,Total Population,72.81511702812969
01079,county,2021,Total Population,77.12230650669407
01103,county,2021,Total Population,77.5903693070599
01075,county,2021,Total Population,86.85476344317611
01113,county,2021,Total Population,47.18630207002301
01059,county,2021,Total Population,78.0670537553849
01035,county,2021,Total Population,50.10188487009679
01051,county,2021,Total Population,74.65632387028664
01073,county,2021,Total Population,50.8745818154784
01127,county,2021,Total Population,88.6293217167224
01111,county,2021,Total Population,77.11517467248909
01101,county,2021,Total Population,33.930379967870365
01007,county,2021,Total Population,75.94145993217919
01055,county,2021,Total Population,78.32566590636718
01021,county,2021,Total Population,81.11331564750206
01031,county,2021,Total Population,73.78353411383218
01039,county,2021,Total Population,84.05174713256869
01067,county,2021,Total Population,70.02039032915816
28061,county,2021,Total Population,44.288674875045714
28017,county,2021,Total Population,49.97076023391813
28145,county,2021,Total Population,77.8037803780378
28069,county,2021,Total Population,33.64455542286397
28151,county,2021,Total Population,24.888197123816205
28055,county,2021,Total Population,32.943294329432945
28009,county,2021,Total Population,60.79094575256927
28087,county,2021,Total Population,51.80802661958441
28073,county,2021,Total Population,75.06366923439711
28003,county,2021,Total Population,82.57922434504061
28071,county,2021,Total Population,70.61388554919519
28015,county,2021,Total Population,64.36884512085945
28085,county,2021,Total Population,67.70552850186193
28143,county,2021,Total Population,18.604884913056587
28097,county,2021,Total Population,52.07076799356655
28019,county,2021,Total Population,68.01790900290416
28139,county,2021,Total Population,76.93925126845545
28109,county,2021,Total Population,82.46444650896876
28111,county,2021,Total Population,79.9931099819137
28011,county,2021,Total Population,30.519791699945685
28149,county,2021,Total Population,47.438027513790125
28101,county,2021,Total Population,59.68202010755203
28135,county,2021,Total Population,34.574591623441975
28125,county,2021,Total Population,26.875
28035,county,2021,Total Population,58.5853388729532
28161,county,2021,Total Population,59.8204354044176
28023,county,2021,Total Population,63.85380788365863
28127,county,2021,Total Population,61.31829343155309
28131,county,2021,Total Population,78.25779036827196
28121,county,2021,Total Population,73.79847743060004
28091,county,2021,Total Population,64.26104270795237
28039,county,2021,Total Population,88.92003297609233
28095,county,2021,Total Population,67.92556897352532
28123,county,2021,Total Population,55.02458841137481
28051,county,2021,Total Population,15.072783158383112
28105,county,2021,Total Population,56.44441847328542
28031,county,2021,Total Population,61.71651073495214
28115,county,2021,Total Population,75.91855087358684
28163,county,2021,Total Population,37.387193811774814
28137,county,2021,Total Population,66.92031433346372
28077,county,2021,Total Population,64.47946909995852
28007,county,2021,Total Population,53.21497919556172
28117,county,2021,Total Population,82.06378387019423
28113,county,2021,Total Population,42.990909542496645
28029,county,2021,Total Population,44.132428917864544
28013,county,2021,Total Population,64.59761549925484
28041,county,2021,Total Population,72.57013110671647
28005,county,2021,Total Population,57.53263091681082
28045,county,2021,Total Population,85.79425410032454
28129,county,2021,Total Population,74.44590209210799
28021,county,2021,Total Population,10.86121777290181
28153,county,2021,Total Population,57.18321226795803
28159,county,2021,Total Population,50.112069931637336
28053,county,2021,Total Population,20.123799898938856
28103,county,2021,Total Population,25.70605187319885
28083,county,2021,Total Population,21.656452460164594
28027,county,2021,Total Population,20.527496680250927
28047,county,2021,Total Population,65.73858869140041
28059,county,2021,Total Population,69.86216108480835
28107,county,2021,Total Population,48.12012012012012
28093,county,2021,Total Population,48.623314037201375
28043,county,2021,Total Population,53.03639979649415
28141,county,2021,Total Population,92.77381894959092
28119,county,2021,Total Population,25.399083293820134
28157,county,2021,Total Population,28.25637491385252
28079,county,2021,Total Population,47.82770837217975
28025,county,2021,Total Population,38.37915601023018
28037,county,2021,Total Population,62.38805970149254
28099,county,2021,Total Population,57.94600898706823
28081,county,2021,Total Population,65.1928335012232
28133,county,2021,Total Population,23.49115801483172
28063,county,2021,Total Population,12.997529508646718
28001,county,2021,Total Population,40.16440004009757
28057,county,2021,Total Population,90.77232535724762
28049,county,2021,Total Population,24.30190837709948
28033,county,2021,Total Population,63.06407597423862
28067,county,2021,Total Population,67.68486359723336
28075,county,2021,Total Population,53.0560225608764
28147,county,2021,Total Population,52.685787854946
28065,county,2021,Total Population,37.50439676398171
28155,county,2021,Total Population,79.00986113906218
28089,county,2021,Total Population,56.7289926834676
01027,county,2022,Total Population,81.5046801323105
01091,county,2022,Total Population,45.38581856100104
01049,county,2022,Total Population,82.45256696428571
01019,county,2022,Total Population,91.28405600542504
01065,county,2022,Total Population,38.41405508072175
01105,county,2022,Total Population,28.43495695247081
01033,county,2022,Total Population,78.04784354810546
01063,county,2022,Total Population,17.29820918764599
01013,county,2022,Total Population,51.50940414098309
01081,county,2022,Total Population,68.66770211162249
01097,county,2022,Total Population,56.6971426362358
01057,county,2022,Total Population,84.23022642204087
01017,county,2022,Total Population,56.74910435687045
01125,county,2022,Total Population,62.1395071645117
01131,county,2022,Total Population,27.54525428598793
01095,county,2022,Total Population,85.77249471523544
01053,county,2022,Total Population,61.92898925316284
01083,county,2022,Total Population,76.81455676158122
01009,county,2022,Total Population,91.30626131997224
01099,county,2022,Total Population,53.719216794509485
01093,county,2022,Total Population,91.3365065233024
01085,county,2022,Total Population,24.554318920516103
01037,county,2022,Total Population,66.40526672475553
01109,county,2022,Total Population,56.60514592235658
01119,county,2022,Total Population,25.49196457855035
01133,county,2022,Total Population,93.2149651236525
01121,county,2022,Total Population,63.11078231921583
01071,county,2022,Total Population,89.71834733361207
01003,county,2022,Total Population,83.9679547596607
01011,county,2022,Total Population,23.20875290472502
01001,county,2022,Total Population,74.44903932880652
01087,county,2022,Total Population,16.319408271694968
01115,county,2022,Total Population,85.22661607736673
01023,county,2022,Total Population,56.67377062120136
01043,county,2022,Total Population,91.83657287843778
01117,county,2022,Total Population,78.04355204630308
01047,county,2022,Total Population,27.746177529614364
01107,county,2022,Total Population,57.49009247027741
01077,county,2022,Total Population,84.377020852548
01029,county,2022,Total Population,92.63074484944532
01005,county,2022,Total Population,45.45966153475097
01061,county,2022,Total Population,83.9118850151987
01045,county,2022,Total Population,70.40137498736226
01123,county,2022,Total Population,69.12802113888148
01025,county,2022,Total Population,51.44418423106948
01069,county,2022,Total Population,66.57324364723468
01129,county,2022,Total Population,66.72281974860698
01089,county,2022,Total Population,65.37491565776679
01041,county,2022,Total Population,71.07913669064749
01015,county,2022,Total Population,71.71536302749608
01079,county,2022,Total Population,76.76349800700568
01103,county,2022,Total Population,76.40493249500415
01075,county,2022,Total Population,85.79762333453367
01113,county,2022,Total Population,46.93707624598549
01059,county,2022,Total Population,77.63893661553841
01035,county,2022,Total Population,49.68037318590186
01051,county,2022,Total Population,73.85796063584738
01073,county,2022,Total Population,50.333425063033175
01127,county,2022,Total Population,88.57613346055588
01111,county,2022,Total Population,76.95567879525677
01101,county,2022,Total Population,32.75428260831448
01007,county,2022,Total Population,75.8258055817716
01055,county,2022,Total Population,77.94538839648565
01021,county,2022,Total Population,81.28710677891006
01031,county,2022,Total Population,72.50695494688101
01039,county,2022,Total Population,83.65031165095094
01067,county,2022,Total Population,70.5589630829765
28061,county,2022,Total Population,44.16053921568627
28017,county,2022,Total Population,50.26433270676692
28145,county,2022,Total Population,77.51076040172167
28069,county,2022,Total Population,33.66369710467706
28151,county,2022,Total Population,24.61214240875257
28055,county,2022,Total Population,27.52902155887231
28009,county,2022,Total Population,60.82231242634543
28087,county,2022,Total Population,50.69089791107999
28073,county,2022,Total Population,74.3081102056655
28003,county,2022,Total Population,81.2771840884869
28071,county,2022,Total Population,70.7149469486577
28015,county,2022,Total Population,63.34340382678752
28085,county,2022,Total Population,67.90991249462057
28143,county,2022,Total Population,18.310003065290694
28097,county,2022,Total Population,52.21870855860451
28019,county,2022,Total Population,67.44639376218323
28139,county,2022,Total Population,77.09127658597087
28109,county,2022,Total Population,81.71461021099891
28111,county,2022,Total Population,80.38398054035271
28011,county,2022,Total Population,31.064259645464027
28149,county,2022,Total Population,47.06253805732843
28101,county,2022,Total Population,59.35135135135136
28135,county,2022,Total Population,35.18738610252753
28125,county,2022,Total Population,26.47058823529412
28035,county,2022,Total Population,58.14520579591104
28161,county,2022,Total Population,60.1408112649012
28023,county,2022,Total Population,63.40255899183437
28127,county,2022,Total Population,61.37741898103442
28131,county,2022,Total Population,77.90849673202615
28121,county,2022,Total Population,73.11957247828992
28091,county,2022,Total Population,63.9561612347098
28039,county,2022,Total Population,88.4222104534159
28095,county,2022,Total Population,67.74174666354483
28123,county,2022,Total Population,54.049314676305336
28051,county,2022,Total Population,15.129392212725543
28105,county,2022,Total Population,56.48400404763758
28031,county,2022,Total Population,60.58505703214539
28115,county,2022,Total Population,75.69066085507339
28163,county,2022,Total Population,37.01532748388976
28137,county,2022,Total Population,66.93600056951662
28077,county,2022,Total Population,64.15821670996397
28007,county,2022,Total Population,53.1330568321937
28117,county,2022,Total Population,80.60533172980557
28113,county,2022,Total Population,42.69539627911617
28029,county,2022,Total Population,44.041120170152425
28013,county,2022,Total Population,64.04153717880693
28041,county,2022,Total Population,71.54037448800467
28005,county,2022,Total Population,57.93581960104076
28045,county,2022,Total Population,85.31406216039991
28129,county,2022,Total Population,73.95527603074773
28021,county,2022,Total Population,11.145510835913312
28153,county,2022,Total Population,57.08502024291497
28159,county,2022,Total Population,49.98590834789471
28053,county,2022,Total Population,19.976756198347108
28103,county,2022,Total Population,25.66026703050385
28083,county,2022,Total Population,21.58667621776505
28027,county,2022,Total Population,19.77990970654628
28047,county,2022,Total Population,64.74169812405388
28059,county,2022,Total Population,69.08037099658367
28107,county,2022,Total Population,47.21175015833761
28093,county,2022,Total Population,47.67510300176575
28043,county,2022,Total Population,51.59262363788768
28141,county,2022,Total Population,91.85645272601796
28119,county,2022,Total Population,25.044986095206934
28157,county,2022,Total Population,28.812565935998123
28079,county,2022,Total Population,48.34309819545348
28025,county,2022,Total Population,38.04172491665771
28037,county,2022,Total Population,62.53576072821847
28099,county,2022,Total Population,57.83569209527097
28081,county,2022,Total Population,64.3221386319187
28133,county,2022,Total Population,23.566706614605483
28063,county,2022,Total Population,13.126127376162064
28001,county,2022,Total Population,38.91928632115548
28057,county,2022,Total Population,89.877762893503
28049,county,2022,Total Population,24.008457630186147
28033,county,2022,Total Population,61.3165497760641
28067,county,2022,Total Population,66.47307600667143
28075,county,2022,Total Population,52.59344798669251
28147,county,2022,Total Population,52.83698156682027
28065,county,2022,Total Population,37.70259498715791
28155,county,2022,Total Population,79.19935626634481
28089,county,2022,Total Population,56.46869308145016
0100001,school_district,2021,Total Population,5912.0
0100003,school_district,2021,Total Population,2024.0
0100005,school_district,2021,Total Population,22268.0
0100006,school_district,2021,Total Population,49041.0
0100007,school_district,2021,Total Population,90086.0
0100008,school_district,2021,Total Population,55551.0
0100011,school_district,2021,Total Population,12385.0
0100012,school_district,2021,Total Population,10091.0
0100013,school_district,2021,Total Population,24961.0
0100030,school_district,2021,Total Population,17380.0
0100060,school_district,2021,Total Population,8764.0
0100090,school_district,2021,Total Population,21455.0
0100100,school_district,2021,Total Population,8462.0
0100120,school_district,2021,Total Population,25213.0
0100180,school_district,2021,Total Population,5872.0
0100185,school_district,2021,Total Population,15942.0
0100188,school_district,2021,Total Population,6421.0
0100189,school_district,2021,Total Population,6704.0
0100190,school_district,2021,Total Population,33133.0
0100194,school_district,2021,Total Population,24134.0
0100195,school_district,2021,Total Population,9193.0
0100202,school_district,2021,Total Population,14712.0
0100210,school_district,2021,Total Population,74637.0
0100240,school_district,2021,Total Population,58239.0
0100270,school_district,2021,Total Population,212419.0
0100300,school_district,2021,Total Population,12506.0
0100330,school_district,2021,Total Population,26171.0
0100360,school_district,2021,Total Population,22412.0
0100390,school_district,2021,Total Population,202234.0
0100420,school_district,2021,Total Population,52106.0
0100450,school_district,2021,Total Population,5288.0
0100480,school_district,2021,Total Population,10386.0
0100510,school_district,2021,Total Population,19181.0
0100540,school_district,2021,Total Population,55717.0
0100600,school_district,2021,Total Population,28013.0
0100630,school_district,2021,Total Population,24975.0
0100660,school_district,2021,Total Population,44857.0
0100690,school_district,2021,Total Population,12792.0
0100720,school_district,2021,Total Population,18936.0
0100750,school_district,2021,Total Population,14184.0
0100780,school_district,2021,Total Population,14769.0
0100810,school_district,2021,Total Population,20450.0
0100840,school_district,2021,Total Population,22538.0
0100870,school_district,2021,Total Population,11778.0
0100900,school_district,2021,Total Population,10442.0
0100930,school_district,2021,Total Population,22055.0
0100960,school_district,2021,Total Population,13300.0
0100990,school_district,2021,Total Population,16738.0
0101020,school_district,2021,Total Population,70310.0
0101050,school_district,2021,Total Population,14597.0
0101080,school_district,2021,Total Population,10945.0
0101110,school_district,2021,Total Population,20733.0
0101140,school_district,2021,Total Population,56824.0
0101170,school_district,2021,Total Population,57303.0
0101200,school_district,2021,Total Population,7134.0
0101230,school_district,2021,Total Population,70318.0
0101260,school_district,2021,Total Population,4607.0
0101290,school_district,2021,Total Population,79631.0
0101320,school_district,2021,Total Population,28242.0
0101350,school_district,2021,Total Population,31591.0
0101380,school_district,2021,Total Population,62118.0
0101410,school_district,2021,Total Population,12753.0
0101440,school_district,2021,Total Population,10108.0
0101470,school_district,2021,Total Population,15077.0
0101530,school_district,2021,Total Population,39709.0
0101560,school_district,2021,Total Population,14730.0
0101590,school_district,2021,Total Population,21343.0
0101620,school_district,2021,Total Population,34317.0
0101640,school_district,2021,Total Population,6007.0
0101660,school_district,2021,Total Population,20597.0
0101680,school_district,2021,Total Population,7851.0
0101690,school_district,2021,Total Population,8559.0
0101710,school_district,2021,Total Population,14819.0
0101720,school_district,2021,Total Population,7518.0
0101730,school_district,2021,Total Population,15033.0
0101740,school_district,2021,Total Population,17165.0
0101760,school_district,2021,Total Population,26206.0
0101770,school_district,2021,Total Population,37452.0
0101800,school_district,2021,Total Population,210298.0
0101830,school_district,2021,Total Population,37102.0
0101860,school_district,2021,Total Population,13076.0
0101890,school_district,2021,Total Population,14370.0
0101920,school_district,2021,Total Population,240390.0
0101950,school_district,2021,Total Population,13929.0
0101980,school_district,2021,Total Population,6821.0
0102010,school_district,2021,Total Population,53633.0
0102040,school_district,2021,Total Population,33089.0
0102070,school_district,2021,Total Population,60319.0
0102100,school_district,2021,Total Population,61517.0
0102130,school_district,2021,Total Population,3771.0
0102160,school_district,2021,Total Population,10334.0
0102190,school_district,2021,Total Population,19490.0
0102220,school_district,2021,Total Population,130787.0
0102250,school_district,2021,Total Population,8492.0
0102310,school_district,2021,Total Population,23738.0
0102350,school_district,2021,Total Population,5219.0
0102370,school_district,2021,Total Population,385553.0
0102400,school_district,2021,Total Population,20115.0
0102430,school_district,2021,Total Population,217855.0
0102480,school_district,2021,Total Population,50272.0
0102490,school_district,2021,Total Population,22184.0
0102520,school_district,2021,Total Population,15969.0
0102550,school_district,2021,Total Population,6778.0
0102580,school_district,2021,Total Population,30810.0
0102610,school_district,2021,Total Population,6671.0
0102635,school_district,2021,Total Population,24605.0
0102640,school_district,2021,Total Population,16318.0
0102650,school_district,2021,Total Population,28552.0
0102670,school_district,2021,Total Population,8702.0
0102700,school_district,2021,Total Population,38216.0
0102730,school_district,2021,Total Population,19240.0
0102760,school_district,2021,Total Population,6321.0
0102790,school_district,2021,Total Population,15411.0
0102820,school_district,2021,Total Population,16616.0
0102850,school_district,2021,Total Population,5368.0
0102880,school_district,2021,Total Population,26936.0
0102910,school_district,2021,Total Population,10691.0
0102940,school_district,2021,Total Population,15446.0
0102970,school_district,2021,Total Population,18429.0
0103000,school_district,2021,Total Population,9305.0
0103030,school_district,2021,Total Population,134901.0
0103062,school_district,2021,Total Population,58437.0
0103090,school_district,2021,Total Population,12482.0
0103120,school_district,2021,Total Population,12512.0
0103150,school_district,2021,Total Population,15782.0
0103180,school_district,2021,Total Population,49084.0
0103210,school_district,2021,Total Population,21850.0
0103240,school_district,2021,Total Population,9569.0
0103270,school_district,2021,Total Population,6137.0
0103300,school_district,2021,Total Population,4410.0
0103330,school_district,2021,Total Population,17765.0
0103360,school_district,2021,Total Population,97901.0
0103390,school_district,2021,Total Population,126044.0
0103420,school_district,2021,Total Population,8977.0
0103430,school_district,2021,Total Population,38504.0
0103450,school_district,2021,Total Population,50824.0
0103480,school_district,2021,Total Population,15574.0
0103510,school_district,2021,Total Population,10686.0
0103540,school_district,2021,Total Population,6647.0
0103580,school_district,2021,Total Population,16427.0
2800185,school_district,2021,Total Population,7727.0
2800186,school_district,2021,Total Population,4825.0
2800187,school_district,2021,Total Population,26295.0
2800189,school_district,2021,Total Population,51339.0
2800191,school_district,2021,Total Population,18768.0
2800195,school_district,2021,Total Population,17243.0
2800196,school_district,2021,Total Population,9948.0
2800198,school_district,2021,Total Population,28555.0
2800360,school_district,2021,Total Population,8350.0
2800390,school_district,2021,Total Population,20360.0
2800420,school_district,2021,Total Population,12718.0
2800450,school_district,2021,Total Population,10287.0
2800510,school_district,2021,Total Population,7593.0
2800540,school_district,2021,Total Population,5524.0
2800570,school_district,2021,Total Population,15699.0
2800600,school_district,2021,Total Population,7687.0
2800630,school_district,2021,Total Population,41166.0
2800750,school_district,2021,Total Population,18749.0
2800820,school_district,2021,Total Population,6013.0
2800840,school_district,2021,Total Population,17774.0
2800870,school_district,2021,Total Population,13420.0
2800900,school_district,2021,Total Population,19949.0
2800930,school_district,2021,Total Population,10053.0
2800960,school_district,2021,Total Population,2235.0
2800990,school_district,2021,Total Population,8264.0
2801020,school_district,2021,Total Population,9115.0
2801050,school_district,2021,Total Population,15124.0
2801090,school_district,2021,Total Population,31850.0
2801110,school_district,2021,Total Population,6715.0
2801140,school_district,2021,Total Population,5222.0
2801170,school_district,2021,Total Population,9868.0
2801200,school_district,2021,Total Population,32173.0
2801220,school_district,2021,Total Population,18771.0
2801260,school_district,2021,Total Population,14604.0
2801290,school_district,2021,Total Population,18491.0
2801320,school_district,2021,Total Population,183220.0
2801380,school_district,2021,Total Population,7459.0
2801410,school_district,2021,Total Population,7207.0
2801440,school_district,2021,Total Population,4399.0
2801470,school_district,2021,Total Population,8565.0
2801490,school_district,2021,Total Population,20138.0
2801530,school_district,2021,Total Population,7705.0
2801560,school_district,2021,Total Population,24260.0
2801590,school_district,2021,Total Population,13653.0
2801620,school_district,2021,Total Population,27435.0
2801680,school_district,2021,Total Population,21621.0
2801710,school_district,2021,Total Population,39457.0
2801740,school_district,2021,Total Population,29899.0
2801770,school_district,2021,Total Population,97827.0
2801800,school_district,2021,Total Population,37727.0
2801830,school_district,2021,Total Population,9682.0
2801860,school_district,2021,Total Population,47321.0
2801890,school_district,2021,Total Population,2721.0
2801950,school_district,2021,Total Population,11461.0
2802010,school_district,2021,Total Population,9870.0
2802040,school_district,2021,Total Population,7916.0
2802100,school_district,2021,Total Population,23863.0
2802160,school_district,2021,Total Population,52588.0
2802190,school_district,2021,Total Population,151601.0
2802220,school_district,2021,Total Population,7286.0
2802250,school_district,2021,Total Population,11372.0
2802280,school_district,2021,Total Population,50392.0
2802310,school_district,2021,Total Population,9211.0
2802340,school_district,2021,Total Population,10432.0
2802370,school_district,2021,Total Population,18160.0
2802400,school_district,2021,Total Population,62460.0
2802430,school_district,2021,Total Population,38131.0
2802460,school_district,2021,Total Population,16982.0
2802490,school_district,2021,Total Population,12055.0
2802520,school_district,2021,Total Population,21452.0
2802550,school_district,2021,Total Population,37758.0
2802610,school_district,2021,Total Population,5573.0
2802640,school_district,2021,Total Population,17136.0
2802670,school_district,2021,Total Population,18299.0
2802700,school_district,2021,Total Population,17846.0
2802730,school_district,2021,Total Population,26731.0
2802790,school_district,2021,Total Population,88299.0
2802820,school_district,2021,Total Population,14741.0
2802850,school_district,2021,Total Population,22570.0
2802880,school_district,2021,Total Population,18059.0
2802910,school_district,2021,Total Population,35625.0
2802940,school_district,2021,Total Population,12530.0
2803000,school_district,2021,Total Population,18740.0
2803030,school_district,2021,Total Population,29927.0
2803060,school_district,2021,Total Population,20673.0
2803090,school_district,2021,Total Population,6353.0
2803120,school_district,2021,Total Population,10147.0
2803150,school_district,2021,Total Population,12114.0
2803180,school_district,2021,Total Population,5828.0
2803210,school_district,2021,Total Population,10724.0
2803240,school_district,2021,Total Population,11138.0
2803270,school_district,2021,Total Population,6740.0
2803300,school_district,2021,Total Population,10410.0
2803360,school_district,2021,Total Population,32315.0
2803390,school_district,2021,Total Population,5475.0
2803450,school_district,2021,Total Population,37567.0
2803480,school_district,2021,Total Population,39350.0
2803510,school_district,2021,Total Population,10633.0
2803520,school_district,2021,Total Population,27017.0
2803530,school_district,2021,Total Population,22146.0
2803540,school_district,2021,Total Population,19259.0
2803570,school_district,2021,Total Population,8226.0
2803600,school_district,2021,Total Population,6750.0
2803630,school_district,2021,Total Population,23162.0
2803660,school_district,2021,Total Population,19313.0
2803690,school_district,2021,Total Population,11823.0
2803720,school_district,2021,Total Population,12746.0
2803750,school_district,2021,Total Population,15546.0
2803780,school_district,2021,Total Population,11279.0
2803810,school_district,2021,Total Population,6327.0
2803830,school_district,2021,Total Population,129035.0
2803870,school_district,2021,Total Population,3385.0
2803900,school_district,2021,Total Population,19497.0
2803930,school_district,2021,Total Population,10540.0
2803960,school_district,2021,Total Population,5212.0
2803990,school_district,2021,Total Population,26064.0
2804020,school_district,2021,Total Population,14483.0
2804050,school_district,2021,Total Population,22576.0
2804080,school_district,2021,Total Population,11065.0
2804110,school_district,2021,Total Population,15137.0
2804170,school_district,2021,Total Population,18356.0
2804230,school_district,2021,Total Population,17583.0
2804260,school_district,2021,Total Population,18945.0
2804290,school_district,2021,Total Population,9949.0
2804320,school_district,2021,Total Population,40017.0
2804350,school_district,2021,Total Population,17628.0
2804380,school_district,2021,Total Population,5173.0
2804440,school_district,2021,Total Population,13981.0
2804470,school_district,2021,Total Population,45141.0
2804500,school_district,2021,Total Population,7364.0
2804530,school_district,2021,Total Population,19824.0
2804560,school_district,2021,Total Population,9938.0
2804590,school_district,2021,Total Population,8947.0
2804650,school_district,2021,Total Population,5710.0
2804680,school_district,2021,Total Population,9946.0
2804710,school_district,2021,Total Population,8706.0
2804770,school_district,2021,Total Population,10887.0
2804800,school_district,2021,Total Population,17037.0
0100001,school_district,2022,Total Population,5422.0
0100003,school_district,2022,Total Population,1683.0
0100005,school_district,2022,Total Population,22433.0
0100006,school_district,2022,Total Population,49350.0
0100007,school_district,2022,Total Population,91136.0
0100008,school_district,2022,Total Population,56967.0
0100011,school_district,2022,Total Population,12292.0
0100012,school_district,2022,Total Population,10248.0
0100013,school_district,2022,Total Population,25456.0
0100030,school_district,2022,Total Population,17252.0
0100060,school_district,2022,Total Population,8841.0
0100090,school_district,2022,Total Population,21502.0
0100100,school_district,2022,Total Population,8552.0
0100120,school_district,2022,Total Population,26179.0
0100180,school_district,2022,Total Population,5849.0
0100185,school_district,2022,Total Population,16109.0
0100188,school_district,2022,Total Population,6398.0
0100189,school_district,2022,Total Population,6740.0
0100190,school_district,2022,Total Population,33417.0
0100194,school_district,2022,Total Population,24221.0
0100195,school_district,2022,Total Population,9543.0
0100202,school_district,2022,Total Population,15178.0
0100210,school_district,2022,Total Population,76660.0
0100240,school_district,2022,Total Population,58761.0
0100270,school_district,2022,Total Population,218242.0
0100300,school_district,2022,Total Population,12131.0
0100330,school_district,2022,Total Population,25890.0
0100360,school_district,2022,Total Population,22251.0
0100390,school_district,2022,Total Population,200431.0
0100420,school_district,2022,Total Population,52152.0
0100450,school_district,2022,Total Population,5257.0
0100480,school_district,2022,Total Population,10328.0
0100510,school_district,2022,Total Population,18981.0
0100540,school_district,2022,Total Population,54004.0
0100600,school_district,2022,Total Population,27732.0
0100630,school_district,2022,Total Population,25069.0
0100660,school_district,2022,Total Population,45140.0
0100690,school_district,2022,Total Population,12669.0
0100720,school_district,2022,Total Population,18719.0
0100750,school_district,2022,Total Population,14209.0
0100780,school_district,2022,Total Population,15000.0
0100810,school_district,2022,Total Population,20489.0
0100840,school_district,2022,Total Population,22577.0
0100870,school_district,2022,Total Population,11576.0
0100900,school_district,2022,Total Population,10329.0
0100930,school_district,2022,Total Population,21960.0
0100960,school_district,2022,Total Population,13205.0
0100990,school_district,2022,Total Population,17226.0
0101020,school_district,2022,Total Population,70989.0
0101050,school_district,2022,Total Population,15097.0
0101080,school_district,2022,Total Population,10922.0
0101110,school_district,2022,Total Population,20451.0
0101140,school_district,2022,Total Population,56865.0
0101170,school_district,2022,Total Population,57525.0
0101200,school_district,2022,Total Population,7080.0
0101230,school_district,2022,Total Population,70699.0
0101260,school_district,2022,Total Population,4775.0
0101290,school_district,2022,Total Population,80604.0
0101320,school_district,2022,Total Population,28513.0
0101350,school_district,2022,Total Population,31498.0
0101380,school_district,2022,Total Population,62383.0
0101410,school_district,2022,Total Population,12746.0
0101440,school_district,2022,Total Population,9975.0
0101470,school_district,2022,Total Population,15048.0
0101530,school_district,2022,Total Population,40781.0
0101560,school_district,2022,Total Population,14815.0
0101590,school_district,2022,Total Population,21244.0
0101620,school_district,2022,Total Population,33881.0
0101640,school_district,2022,Total Population,5857.0
0101660,school_district,2022,Total Population,20790.0
0101680,school_district,2022,Total Population,7706.0
0101690,school_district,2022,Total Population,8644.0
0101710,school_district,2022,Total Population,14742.0
0101720,school_district,2022,Total Population,7101.0
0101730,school_district,2022,Total Population,15061.0
0101740,school_district,2022,Total Population,17282.0
0101760,school_district,2022,Total Population,27557.0
0101770,school_district,2022,Total Population,37805.0
0101800,school_district,2022,Total Population,214775.0
0101830,school_district,2022,Total Population,37075.0
0101860,school_district,2022,Total Population,14227.0
0101890,school_district,2022,Total Population,14453.0
0101920,school_district,2022,Total Population,239884.0
0101950,school_district,2022,Total Population,13885.0
0101980,school_district,2022,Total Population,6880.0
0102010,school_district,2022,Total Population,53548.0
0102040,school_district,2022,Total Population,33116.0
0102070,school_district,2022,Total Population,60508.0
0102100,school_district,2022,Total Population,62643.0
0102130,school_district,2022,Total Population,3965.0
